0.29347825050354004,
1.2008581161499023,
0.3823883533477783,
0.2055985927581787,
0.1209418773651123,
0.27583742141723633,
0.12016105651855469,
0.38320159912109375,
0.12398934364318848,
0.38175368309020996,
0.12838435173034668,
0.4176514148712158,
2.8396873474121094,
1.6364424228668213,
1.277637243270874,
1.1499767303466797,
1.027956247329712,
2.4800069332122803,
2.3831679821014404,
3.0375280380249023,
2.5875144004821777,
1.1356818675994873,
10.706094980239868,
22.663313150405884,
8.652548789978027,
3.8327527046203613,
4.191295862197876,
33.06868505477905,
52.406713008880615,
4.1839869022369385,
2.132206678390503,
14.6736319065094,
4.269627332687378,
1.9388463497161865,
14.664079189300537,
0.8441598415374756,
0.6782543659210205,
0.7058711051940918,
0.6972825527191162,
0.665135383605957,
0.6469879150390625,
0.6961014270782471,
0.6904704570770264,
0.6661756038665771,
0.689384937286377,
0.719982385635376,
1.2862353324890137,
0.7038617134094238,
0.6927411556243896,
0.7299599647521973,
0.6838531494140625,
0.7933094501495361,
0.6709630489349365,
0.6689968109130859,
0.6899540424346924,
0.6738748550415039,
0.7111606597900391,
0.7163095474243164,
0.8427584171295166,
0.6970739364624023,
0.6956560611724854,
0.6959056854248047,
0.6867702007293701,
0.7898859977722168,
0.7147266864776611,
0.6764624118804932,
0.6851041316986084,
0.7880606651306152,
0.6781690120697021,
0.6827163696289062,
0.6658830642700195,
0.6832277774810791,
0.7486724853515625,
0.6729590892791748,
0.685697078704834,
0.7115020751953125,
0.7741565704345703,
0.7215487957000732,
0.6826491355895996,
0.6852962970733643,
0.6864175796508789,
0.6904802322387695,
0.6777713298797607,
0.676138162612915,
0.7275300025939941,
0.694969892501831,
0.7041656970977783,
0.7138335704803467,
0.6743326187133789,
0.6779365539550781,
0.6630039215087891,
0.6855497360229492,
0.7100350856781006,
0.6871192455291748,
0.6930193901062012,
0.7166848182678223,
0.6783690452575684,
0.6902151107788086,
0.7112827301025391,
0.7417912483215332,
0.7744300365447998,
0.7684156894683838,
0.6644449234008789,
0.6619575023651123,
0.8033134937286377,
0.6840643882751465,
0.6644914150238037,
0.7784826755523682,
0.7792718410491943,
0.6740169525146484,
0.8024916648864746,
0.6919207572937012,
0.7452249526977539,
0.709186315536499,
0.6712145805358887,
0.671649694442749,
0.7413008213043213,
0.7420616149902344,
1.5344715118408203,
0.8171045780181885,
0.6815147399902344,
0.7029871940612793,
0.7140707969665527,
0.6903958320617676,
0.721085786819458,
0.7507798671722412,
0.7621691226959229,
0.7140209674835205,
0.6843295097351074,
0.6719083786010742,
0.6769983768463135,
0.6703994274139404,
0.8771264553070068,
0.7577545642852783,
0.7289700508117676,
0.6869399547576904,
0.673508882522583,
0.6539433002471924,
0.6532881259918213,
0.7678678035736084,
0.7306971549987793,
0.7810268402099609,
0.7873034477233887,
0.7641406059265137,
0.7244570255279541,
0.7428419589996338,
0.7112751007080078,
0.6785638332366943,
0.690105676651001,
0.7803504467010498,
0.7311465740203857,
0.7287180423736572,
0.7542910575866699,
0.7113127708435059,
0.6667356491088867,
0.6545934677124023,
0.6533362865447998,
0.7529654502868652,
0.719318151473999,
0.6733272075653076,
0.6924951076507568,
0.6733074188232422,
0.6725039482116699,
0.6998591423034668,
0.7593646049499512,
0.709404706954956,
1.2238891124725342,
0.6844894886016846,
0.6804766654968262,
0.6758253574371338,
0.7217090129852295,
0.6890039443969727,
0.6769969463348389,
0.6699192523956299,
0.7193143367767334,
0.7127861976623535,
0.7905709743499756,
0.7130131721496582,
0.8054766654968262,
0.6830570697784424,
0.6634337902069092,
0.7610502243041992,
0.7394676208496094,
0.7412116527557373,
0.7044944763183594,
0.671536922454834,
0.7369749546051025,
0.7130517959594727,
0.696784496307373,
0.7303910255432129,
0.790428638458252,
0.7491655349731445,
0.769808292388916,
0.7210245132446289,
0.8102147579193115,
0.6849794387817383,
0.6809477806091309,
0.7162773609161377,
0.6602931022644043,
0.6914012432098389,
0.7337007522583008,
0.6779515743255615,
0.7580356597900391,
0.7684845924377441,
0.7828900814056396,
0.7824301719665527,
0.9088265895843506,
1.106605052947998,
0.775242805480957,
0.7799434661865234,
1.9685111045837402,
1.322432279586792,
2.020388126373291,
0.7477250099182129,
0.8195993900299072,
0.8826639652252197,
1.2450368404388428,
0.7719151973724365,
1.1134328842163086,
0.9362630844116211,
0.8850505352020264,
0.9061501026153564,
0.7842059135437012,
0.857635498046875,
0.6897561550140381,
1.0336625576019287,
1.0084514617919922,
0.9740099906921387,
0.8329248428344727,
0.6940169334411621,
2.456082344055176,
2.8684895038604736,
1.0998413562774658,
1.176408290863037,
1.8305628299713135,
0.9836685657501221,
2.431363821029663,
0.9477179050445557,
0.9039597511291504,
2.7842564582824707,
0.9084115028381348,
1.1483714580535889,
2.0615921020507812,
1.2867131233215332,
2.372189998626709,
1.6636652946472168,
1.2595782279968262,
2.0534286499023438,
0.9635899066925049,
1.2294034957885742,
1.344280481338501,
0.9634699821472168,
1.1431879997253418,
0.7489862442016602,
1.9754247665405273,
0.8828027248382568,
2.911515951156616,
2.4050941467285156,
1.0038783550262451,
1.094808578491211,
0.9979190826416016,
1.2886927127838135,
0.8743607997894287,
0.9939429759979248,
2.4384524822235107,
1.3178322315216064,
1.3255763053894043,
1.27402663230896,
0.9673991203308105,
0.8128020763397217,
0.7734537124633789,
0.6713199615478516,
0.7993957996368408,
2.4762678146362305,
0.8096616268157959,
1.0843231678009033,
0.9586358070373535,
1.2145252227783203,
0.741044282913208,
0.7488424777984619,
0.7650878429412842,
1.3636736869812012,
1.1062264442443848,
1.035421371459961,
1.2917110919952393,
2.4646973609924316,
0.7630579471588135,
1.2364435195922852,
1.0371432304382324,
1.1801633834838867,
0.9152185916900635,
1.7989356517791748,
1.4216322898864746,
1.9347333908081055,
0.9407377243041992,
0.7260236740112305,
1.5582678318023682,
1.5818829536437988,
1.2738685607910156,
0.7548081874847412,
1.056281566619873,
1.2360954284667969,
1.0895049571990967,
0.7280669212341309,
1.8423326015472412,
0.813056230545044,
1.3203890323638916,
0.9460752010345459,
1.2127530574798584,
2.1215310096740723,
0.8042330741882324,
1.0422227382659912,
5.012662410736084,
1.5979804992675781,
12.223884582519531,
1.668776035308838,
1.0174014568328857,
1.0580072402954102,
0.9741904735565186,
2.361332416534424,
1.18629789352417,
1.0723369121551514,
2.125087022781372,
1.0678391456604004,
0.9885468482971191,
2.4302830696105957,
1.1357533931732178,
0.9627633094787598,
3.6792454719543457,
1.9401357173919678,
0.781256914138794,
1.8435211181640625,
0.7356822490692139,
0.8964536190032959,
1.4311728477478027,
1.0665814876556396,
1.5247139930725098,
1.4782233238220215,
2.010497808456421,
5.350569248199463,
1.8749797344207764,
1.7645235061645508,
2.3189210891723633,
2.139362335205078,
1.19645357131958,
1.9902513027191162,
0.8578352928161621,
1.02345609664917,
0.942474365234375,
1.335618257522583,
1.0826644897460938,
0.9297080039978027,
2.488239288330078,
12.807582139968872,
2.1485960483551025,
0.8986837863922119,
1.0221397876739502,
1.1316254138946533,
1.6702215671539307,
1.3351948261260986,
7.579970121383667,
18.046424627304077,
0.8574519157409668,
1.639552116394043,
1.7837083339691162,
1.0317320823669434,
0.8627572059631348,
2.271679162979126,
2.1810972690582275,
0.9585895538330078,
1.0014376640319824,
0.6965484619140625,
1.1026370525360107,
25.18007469177246,
17.883713006973267,
1.7263548374176025,
0.8414242267608643,
2.231405735015869,
1.6993072032928467,
1.643491268157959,
2.374363422393799,
1.242356538772583,
1.1294641494750977,
2.4399964809417725,
1.4403536319732666,
1.100705862045288,
1.9065227508544922,
2.406062364578247,
1.4624147415161133,
0.8031816482543945,
3.514242172241211,
2.0855250358581543,
1.462864637374878,
3.158585548400879,
0.9719560146331787,
1.6047253608703613,
1.6235151290893555,
0.8339130878448486,
2.0894784927368164,
1.3417115211486816,
1.4878146648406982,
1.118119478225708,
3.538487434387207,
1.3847155570983887,
0.9729585647583008,
2.306276321411133,
1.8297300338745117,
0.9539034366607666,
0.862220287322998,
2.026928663253784,
0.9739534854888916,
1.5358836650848389,
1.0696778297424316,
0.8815212249755859,
0.9844110012054443,
1.0212979316711426,
1.178842306137085,
1.3985397815704346,
0.8352725505828857,
28.592411279678345,
1.0975391864776611,
3.1222360134124756,
0.933934211730957,
0.8648667335510254,
1.0408682823181152,
2.2041985988616943,
1.1802263259887695,
2.116828203201294,
2.19230318069458,
1.593374490737915,
2.254648447036743,
1.0470373630523682,
2.7777750492095947,
3.498671054840088,
2.0915305614471436,
1.9576659202575684,
1.0898487567901611,
0.7814269065856934,
0.8570187091827393,
1.0961670875549316,
0.9043009281158447,
0.7643330097198486,
0.9822871685028076,
1.4300310611724854,
1.1030011177062988,
1.6509501934051514,
1.875544786453247,
2.6497817039489746,
1.2502286434173584,
1.1436967849731445,
1.1494629383087158,
2.337435722351074,
1.5176527500152588,
2.0707852840423584,
0.9887266159057617,
1.371943712234497,
1.6549999713897705,
2.4134483337402344,
0.9311680793762207,
1.4353783130645752,
0.7977166175842285,
1.7805793285369873,
0.8295426368713379,
2.186709403991699,
1.0104002952575684,
1.456744909286499,
1.055919885635376,
1.883636713027954,
1.1316237449645996,
1.0526094436645508,
1.260129690170288,
24.842255115509033,
1.183821201324463,
0.8195364475250244,
4.949089288711548,
1.5064060688018799,
1.4105491638183594,
2.14904522895813,
0.9070875644683838,
2.7238895893096924,
2.442903995513916,
0.847895622253418,
2.501223564147949,
1.6016857624053955,
1.8213553428649902,
1.350968837738037,
1.26861572265625,
0.9356939792633057,
1.8948662281036377,
1.868396520614624,
0.8139281272888184,
0.8145956993103027,
1.2762775421142578,
1.4812376499176025,
2.282402753829956,
0.7552406787872314,
0.9322769641876221,
0.9296884536743164,
0.9080579280853271,
1.1397457122802734,
1.2708375453948975,
0.8384699821472168,
1.72389817237854,
1.272582769393921,
2.316572904586792,
1.3149032592773438,
1.2587072849273682,
2.7662112712860107,
1.0613985061645508,
0.8220326900482178,
0.9225692749023438,
1.1566271781921387,
0.7839860916137695,
1.6194801330566406,
2.06388258934021,
1.3877320289611816,
1.8728740215301514,
0.7757985591888428,
0.855553388595581,
2.0076849460601807,
2.405438184738159,
0.7233381271362305,
0.8853914737701416,
2.414837598800659,
2.4195430278778076,
1.2019715309143066,
2.4851667881011963,
1.072828769683838,
2.0011203289031982,
0.7497644424438477,
1.4832777976989746,
1.5534546375274658,
0.8746027946472168,
1.1157102584838867,
1.645857334136963,
1.5150172710418701,
2.9830191135406494,
0.9314184188842773,
2.0770888328552246,
1.6826446056365967,
1.73433256149292,
1.0944099426269531,
1.3132011890411377,
1.5126748085021973,
1.8161451816558838,
1.1088931560516357,
3.0749857425689697,
0.8650686740875244,
0.8720271587371826,
2.313485622406006,
1.5517363548278809,
2.364941120147705,
0.9150633811950684,
0.8008460998535156,
0.8325726985931396,
0.7117819786071777,
1.4138641357421875,
1.1655347347259521,
1.0179836750030518,
2.004847764968872,
1.7002992630004883,
2.082458734512329,
1.1493048667907715,
2.3005666732788086,
0.7190122604370117,
1.2151551246643066,
1.0815749168395996,
0.9778051376342773,
1.9534022808074951,
0.8164970874786377,
2.141772508621216,
2.637878894805908,
0.8386609554290771,
0.7675774097442627,
0.9679265022277832,
1.7067303657531738,
2.5458881855010986,
1.1118137836456299,
1.5224196910858154,
1.135314702987671,
0.9911975860595703,
2.2703158855438232,
0.9788773059844971,
1.5461499691009521,
0.8221769332885742,
1.364734411239624,
0.965789794921875,
0.9267845153808594,
1.1414966583251953,
0.8639638423919678,
0.7597754001617432,
2.416576862335205,
1.251525640487671,
0.9496917724609375,
1.2707633972167969,
0.9275856018066406,
1.5744214057922363,
0.9091651439666748,
0.7473340034484863,
1.2649619579315186,
3.2437150478363037,
1.3123252391815186,
0.9652009010314941,
1.4588489532470703,
1.545823335647583,
1.0242609977722168,
1.2261176109313965,
2.097618579864502,
2.2397725582122803,
1.1682038307189941,
1.0572216510772705,
0.9449529647827148,
0.806210994720459,
1.151104211807251,
1.2990128993988037,
1.0187451839447021,
1.0949580669403076,
1.431659460067749,
1.0861430168151855,
0.7391910552978516,
1.023061990737915,
0.9517416954040527,
1.2714347839355469,
0.677882194519043,
1.3932394981384277,
1.057788372039795,
1.6322007179260254,
1.1225991249084473,
2.351691722869873,
1.9402992725372314,
0.9507195949554443,
1.4886257648468018,
0.7917473316192627,
1.107466459274292,
0.9865643978118896,
1.1903202533721924,
0.9365296363830566,
1.0586292743682861,
0.9665699005126953,
1.3295300006866455,
0.8026366233825684,
0.9653520584106445,
1.1188747882843018,
0.9851782321929932,
0.8827760219573975,
0.9182751178741455,
1.0910959243774414,
0.762251615524292,
4.095052003860474,
2.902129888534546,
0.8285143375396729,
1.282663345336914,
1.1494693756103516,
2.213022232055664,
1.513941764831543,
1.3626718521118164,
1.3552329540252686,
0.954481840133667,
2.7390263080596924,
1.9685940742492676,
0.7942032814025879,
0.9778730869293213,
1.0289483070373535,
0.9265305995941162,
1.038400411605835,
1.1631462574005127,
0.9857933521270752,
0.7832205295562744,
0.7457458972930908,
0.8104259967803955,
6.560161352157593,
0.9632487297058105,
1.0303218364715576,
1.3043231964111328,
0.9659149646759033,
13.784079551696777,
1.3942759037017822,
1.5672993659973145,
0.764812707901001,
1.198493480682373,
0.7495203018188477,
1.078275442123413,
1.82956862449646,
0.9527528285980225,
1.585988998413086,
1.3663380146026611,
1.1705849170684814,
1.1130449771881104,
0.829517126083374,
1.4847912788391113,
1.2039227485656738,
1.5896272659301758,
1.4915070533752441,
0.8577475547790527,
0.8864188194274902,
1.0010201930999756,
0.935593843460083,
1.437523603439331,
0.811582088470459,
1.1724674701690674,
1.8812756538391113,
0.9117085933685303,
0.778827428817749,
1.4580738544464111,
7.430788278579712,
1.1080830097198486,
0.9085626602172852,
1.195751428604126,
1.1115891933441162,
1.3946921825408936,
0.9465634822845459,
4.933724641799927,
1.4319398403167725,
1.137054204940796,
2.119565010070801,
2.1358067989349365,
0.9120495319366455,
2.979168653488159,
1.5364782810211182,
4.052156686782837,
1.1965465545654297,
0.9851412773132324,
0.8703775405883789,
1.3867766857147217,
1.814206838607788,
0.9162805080413818,
1.6773054599761963,
1.2255890369415283,
1.463388442993164,
1.3140954971313477,
12.388733863830566,
2.405890703201294,
0.9990930557250977,
0.8781125545501709,
1.0711867809295654,
1.7067818641662598,
2.6364638805389404,
1.0804893970489502,
1.8583061695098877,
0.9294054508209229,
1.3175108432769775,
4.7005085945129395,
2.1304333209991455,
0.8984124660491943,
1.2812280654907227,
0.8779919147491455,
0.9547367095947266,
1.0190627574920654,
1.7019774913787842,
1.1093406677246094,
1.2661106586456299,
1.3747096061706543,
0.839998722076416,
1.8511748313903809,
1.9637720584869385,
2.6475331783294678,
1.714592695236206,
16.90116786956787,
1.1872010231018066,
1.035027265548706,
0.9104762077331543,
1.9448027610778809,
1.4622509479522705,
1.9169023036956787,
0.9794425964355469,
1.9384636878967285,
0.8571233749389648,
0.9510412216186523,
1.07305908203125,
1.5420422554016113,
1.0920250415802002,
0.6467092037200928,
0.718550443649292,
3.227076530456543,
1.0024492740631104,
0.9257137775421143,
1.2995524406433105,
0.8984904289245605,
0.8901550769805908,
0.8600037097930908,
0.8145952224731445,
2.440880060195923,
2.2959482669830322,
1.585531234741211,
1.9269309043884277,
1.1996982097625732,
4.379276752471924,
1.028139591217041,
1.0864615440368652,
2.1830649375915527,
1.684037446975708,
1.4998857975006104,
0.7941126823425293,
0.9578366279602051,
0.910759687423706,
0.8048646450042725,
1.966923475265503,
1.0255773067474365,
0.9937751293182373,
0.9716408252716064,
1.4033782482147217,
1.064781665802002,
1.276538610458374,
0.8370518684387207,
3.0781397819519043,
0.9657282829284668,
1.519697666168213,
0.8389637470245361,
2.482851982116699,
1.761847972869873,
1.1876678466796875,
0.8725779056549072,
1.1226592063903809,
0.7419953346252441,
1.2379615306854248,
3.1586575508117676,
1.5143070220947266,
1.5702264308929443,
0.9792664051055908,
0.8164284229278564,
1.3295271396636963,
1.2413806915283203,
1.0942833423614502,
0.9744725227355957,
1.0133233070373535,
1.3518521785736084,
0.9909002780914307,
2.0998942852020264,
1.221268653869629,
1.1115663051605225,
0.7917606830596924,
3.579599380493164,
1.6974267959594727,
1.6219372749328613,
1.3650760650634766,
1.7401518821716309,
0.718644380569458,
0.8285946846008301,
2.725057601928711,
1.8775842189788818,
1.5531015396118164,
4.1758668422698975,
1.8174259662628174,
1.3831026554107666,
3.3110430240631104,
1.6522407531738281,
4.726441383361816,
14.01265025138855,
0.7848007678985596,
0.9740662574768066,
1.2525925636291504,
0.7254247665405273,
1.2052578926086426,
11.034116983413696,
0.9336991310119629,
1.089966058731079,
1.0779104232788086,
1.5051624774932861,
2.066446304321289,
0.8612985610961914,
1.2710835933685303,
1.4614152908325195,
0.9958522319793701,
0.8161342144012451,
7.631846189498901,
1.4446346759796143,
18.755106449127197,
1.157733678817749,
1.1223232746124268,
1.0725164413452148,
1.3923101425170898,
0.7883620262145996,
1.4245176315307617,
1.5681793689727783,
0.9358847141265869,
1.3966708183288574,
1.4470207691192627,
0.9759325981140137,
1.4570889472961426,
0.8039319515228271,
0.8227136135101318,
0.7813527584075928,
0.784130334854126,
1.103926181793213,
1.4318876266479492,
1.4869322776794434,
1.3286082744598389,
1.1588566303253174,
0.7532100677490234,
1.275674819946289,
0.7481272220611572,
1.365753412246704,
1.0865836143493652,
0.8610684871673584,
1.2280662059783936,
5.06989598274231,
1.830063819885254,
2.7243964672088623,
1.5195565223693848,
2.5425732135772705,
1.1779842376708984,
0.8090441226959229,
0.9548869132995605,
1.2312686443328857,
2.141176462173462,
1.4844858646392822,
1.3682365417480469,
0.7450926303863525,
2.5938589572906494,
5.806479215621948,
1.9706306457519531,
0.8498015403747559,
0.9194839000701904,
1.2727701663970947,
0.8070149421691895,
4.018694162368774,
0.9098773002624512,
0.7836706638336182,
1.4045796394348145,
21.756932973861694,
0.8154737949371338,
1.0465352535247803,
0.9173667430877686,
4.605121850967407,
2.25398588180542,
0.8090043067932129,
0.7740159034729004,
0.9972004890441895,
0.8041040897369385,
1.1483547687530518,
0.7663440704345703,
1.623333215713501,
0.8313276767730713,
0.9282402992248535,
6.046465158462524,
1.543020248413086,
0.9677693843841553,
15.65316104888916,
0.8238677978515625,
7.199199438095093,
14.712095975875854,
3.4280338287353516,
0.9538662433624268,
4.98170804977417,
1.5183563232421875,
1.2963440418243408,
1.1029305458068848,
6.136056184768677,
0.8482565879821777,
0.7500889301300049,
11.196279525756836,
2.442955732345581,
11.55987000465393,
1.6912240982055664,
22.148852348327637,
31.018146514892578,
1.4242792129516602,
2.4279494285583496,
1.4035470485687256,
0.7979333400726318,
2.634831666946411,
1.2420518398284912,
6.299672603607178,
1.1230792999267578,
1.249990463256836,
0.7122182846069336,
1.0431792736053467,
0.8779253959655762,
15.674450874328613,
0.8346571922302246,
33.89058232307434,
240.9151701927185,
168.36597537994385,
2.605614185333252,
12.646562337875366,
0.7649917602539062,
2.4717164039611816,
1.0629863739013672,
1.4278783798217773,
1.246654987335205,
1.1217341423034668,
8.973987340927124,
1.1764352321624756,
0.8023991584777832,
1.2774314880371094,
1.8126955032348633,
0.7569725513458252,
2.104170560836792,
0.9553172588348389,
1.766059398651123,
1.608957290649414,
0.9539377689361572,
1.0244202613830566,
1.9725470542907715,
1.1228821277618408,
3.04654860496521,
2.3969290256500244,
1.8134925365447998,
0.7434852123260498,
0.8741946220397949,
2.405311346054077,
1.363877534866333,
1.1062684059143066,
1.6195645332336426,
0.928229570388794,
0.8623526096343994,
1.4738693237304688,
1.0439271926879883,
74.59822869300842,
14.166080713272095,
1.1221401691436768,
1.010359287261963,
1.3782033920288086,
2.7278876304626465,
0.7240464687347412,
0.8038132190704346,
1.89607572555542,
1.1095571517944336,
0.8277671337127686,
1.429274082183838,
2.303762912750244,
1.488588809967041,
1.3585424423217773,
0.8682272434234619,
1.5434684753417969,
1.4903597831726074,
1.1704788208007812,
1.1414234638214111,
1.2998828887939453,
16.758097648620605,
11.655378818511963,
6.7875871658325195,
0.8964676856994629,
0.9750704765319824,
0.9854128360748291,
1.3253390789031982,
1.4305500984191895,
1.1055867671966553,
1.3209290504455566,
0.8352401256561279,
1.8001480102539062,
0.8639936447143555,
2.2629828453063965,
0.6730160713195801,
0.7746448516845703,
1.0038926601409912,
0.8707566261291504,
3.9211606979370117,
2.257089138031006,
0.9935476779937744,
0.881702184677124,
1.1908612251281738,
0.9667725563049316,
1.3035261631011963,
2.862231969833374,
1.434352159500122,
1.9276154041290283,
0.7653772830963135,
1.4421312808990479,
0.8730616569519043,
1.1013658046722412,
2.279446840286255,
1.5618577003479004,
0.9967477321624756,
1.3158624172210693,
1.0304906368255615,
0.7842679023742676,
1.2406485080718994,
1.614363193511963,
1.011610984802246,
1.4204957485198975,
0.9121427536010742,
1.1209275722503662,
0.9834778308868408,
1.7764594554901123,
1.588819980621338,
1.042891263961792,
0.8017151355743408,
3.4211790561676025,
5.756666898727417,
0.6972684860229492,
1.0715312957763672,
1.4381117820739746,
0.8275351524353027,
1.2482926845550537,
0.8406510353088379,
0.9167289733886719,
0.6963355541229248,
2.070718288421631,
0.8983969688415527,
0.8415837287902832,
2.671550989151001,
0.9475245475769043,
9.954427719116211,
1.7261195182800293,
1.238701343536377,
1.1801049709320068,
2.2185447216033936,
0.8335525989532471,
1.8045344352722168,
1.5862505435943604,
2.560695171356201,
0.9839174747467041,
1.7565326690673828,
0.8894047737121582,
0.9004580974578857,
2.677915573120117,
1.0620667934417725,
5.852800607681274,
1.3157269954681396,
1.6461951732635498,
0.9568402767181396,
0.8191616535186768,
2.049260377883911,
1.1814086437225342,
1.0150349140167236,
2.0927512645721436,
1.3917839527130127,
3.1422924995422363,
1.4300315380096436,
0.90303635597229,
0.9037184715270996,
0.8189771175384521,
1.1930086612701416,
1.2720489501953125,
1.1197001934051514,
0.9568626880645752,
0.9234015941619873,
1.2367284297943115,
1.469620704650879,
1.3639788627624512,
1.841540813446045,
7.960177421569824,
1.6114380359649658,
0.8450181484222412,
1.121980905532837,
1.6694002151489258,
1.3181445598602295,
0.8646435737609863,
1.0216610431671143,
1.2774713039398193,
1.1777255535125732,
0.9358510971069336,
2.674210548400879,
1.2788503170013428,
1.3841369152069092,
1.8302900791168213,
2.1739230155944824,
1.017756700515747,
1.2927615642547607,
0.9655740261077881,
1.930870532989502,
1.2468552589416504,
0.7584724426269531,
0.8903369903564453,
0.9411430358886719,
3.631113290786743,
2.1649672985076904,
1.0492620468139648,
0.7999608516693115,
1.2071237564086914,
1.7647769451141357,
1.2817902565002441,
1.2549264430999756,
1.0040137767791748,
1.3913600444793701,
1.081878423690796,
1.056577205657959,
1.2183096408843994,
1.025083303451538,
1.1556062698364258,
0.8050880432128906,
0.8884751796722412,
1.036003828048706,
0.7204017639160156,
1.2402260303497314,
1.0043511390686035,
4.902755498886108,
2.3169822692871094,
1.5038161277770996,
2.187732696533203,
1.0305991172790527,
0.9642503261566162,
0.7639114856719971,
1.546717643737793,
1.4552710056304932,
2.6410305500030518,
7.859971284866333,
2.8421778678894043,
1.3133594989776611,
4.481848478317261,
5.213151693344116,
1.2853024005889893,
0.8716506958007812,
1.812757968902588,
1.502328634262085,
5.65646767616272,
0.8292703628540039,
2.7810704708099365,
1.4702248573303223,
0.7257535457611084,
0.9074687957763672,
2.8732175827026367,
1.256244421005249,
1.1284735202789307,
0.848353385925293,
1.1307506561279297,
0.8649570941925049,
2.0957484245300293,
0.9767041206359863,
1.0815527439117432,
0.9739511013031006,
0.8213589191436768,
2.3295459747314453,
0.8045291900634766,
4.164135456085205,
0.8849697113037109,
3.1635265350341797,
0.9083743095397949,
1.9446558952331543,
1.0853042602539062,
1.2204687595367432,
1.167484998703003,
0.8099997043609619,
1.4238026142120361,
0.9615437984466553,
1.2491531372070312,
5.846275806427002,
2.9262211322784424,
0.8912801742553711,
1.1109771728515625,
1.673494815826416,
1.2858233451843262,
5.367609977722168,
6.653195142745972,
0.8842191696166992,
1.7462310791015625,
2.141145706176758,
24.368711471557617,
0.9636805057525635,
0.9154133796691895,
1.275777816772461,
1.231996774673462,
25.149142503738403,
0.8672404289245605,
0.7460994720458984,
0.7473142147064209,
0.7859673500061035,
0.8153982162475586,
0.8318719863891602,
2.5122578144073486,
1.120954990386963,
0.7446482181549072,
4.188575267791748,
1.5143115520477295,
1.4568989276885986,
0.9275956153869629,
0.8410096168518066,
0.984306812286377,
1.0411617755889893,
1.0319902896881104,
0.9340305328369141,
0.7482213973999023,
1.2272698879241943,
0.9459528923034668,
2.6859617233276367,
1.8856258392333984,
0.8549113273620605,
1.0430643558502197,
1.1400482654571533,
